x,u,V,T,Lambda,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
0.00408163,7.87851,280.843,294,-412839,0,1.85971e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43455e-32,0,0,2.8056e-19,0.999975,0,0,3.95555e-28,9.52645e-21,2.12495e-32,7.48544e-28,0,4.81905e-20,2.68195e-25,0,0,9.85187e-21,0,2.6148e-30,2.78438e-28,1.64717e-47,0,0,7.9358e-48,1.95591e-52,3.77148e-44,0,3.21279e-38,0,0,0,7.30255e-32,0,4.01131e-21,5.82336e-41,1.68493e-54,3.26833e-40,1.17249e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.0044898,7.63778,308.927,294,-412839,0,2.00166e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43444e-32,0,0,2.81616e-19,0.999975,0,0,4.29029e-28,9.52645e-21,0,7.48511e-28,0,4.81905e-20,2.97671e-25,0,0,9.85185e-21,0,2.61995e-30,3.02685e-28,1.64717e-47,0,0,8.21904e-48,1.95591e-52,3.83114e-44,0,3.46388e-38,0,0,0,7.30254e-32,0,4.01131e-21,5.77664e-41,1.68493e-54,3.23281e-40,1.17228e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00469388,7.50883,322.969,294,-412839,0,2.07391e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43448e-32,0,0,2.82157e-19,0.999975,0,0,4.46123e-28,9.52645e-21,0,7.48495e-28,0,4.81904e-20,3.12674e-25,0,0,9.85184e-21,0,2.62257e-30,3.15066e-28,1.64717e-47,0,0,8.36311e-48,1.95591e-52,3.86362e-44,0,3.58957e-38,0,0,0,7.30253e-32,0,4.01131e-21,5.75289e-41,1.68493e-54,3.21476e-40,1.17217e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00489796,7.37414,337.011,294,-412839,0,2.14751e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43461e-32,0,0,2.82713e-19,0.999975,0,0,4.636e-28,9.52645e-21,0,7.48478e-28,0,4.81904e-20,3.2796e-25,0,0,9.85184e-21,0,2.62524e-30,3.27726e-28,1.64717e-47,0,0,8.5098e-48,1.95591e-52,3.89887e-44,0,3.71526e-38,0,0,0,7.30253e-32,0,4.01131e-21,5.72873e-41,1.68493e-54,3.19639e-40,1.17206e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.005,7.30464,344.032,294,-412839,0,2.18468e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43471e-32,0,0,2.82995e-19,0.999975,0,0,4.72443e-28,9.52645e-21,0,7.48469e-28,0,4.81904e-20,3.3568e-25,0,0,9.85183e-21,0,2.62658e-30,3.34131e-28,1.64717e-47,0,0,8.58385e-48,1.95591e-52,3.91723e-44,0,3.77815e-38,0,0,0,7.30253e-32,0,4.01131e-21,5.71653e-41,1.68493e-54,3.18712e-40,1.172e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00510204,7.23372,351.053,294,-412839,0,2.22223e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43482e-32,0,0,2.83281e-19,0.999975,0,0,4.81393e-28,9.52645e-21,0,7.48461e-28,0,4.81904e-20,3.43479e-25,0,0,9.85183e-21,0,2.62794e-30,3.40613e-28,1.64717e-47,0,0,8.65862e-48,1.95591e-52,3.93634e-44,0,3.84102e-38,0,0,0,7.30252e-32,0,4.01131e-21,5.70422e-41,1.68493e-54,3.17776e-40,1.17195e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00520408,7.16136,358.074,294,-412839,0,2.26017e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43497e-32,0,0,2.83572e-19,0.999975,0,0,4.90455e-28,9.52645e-21,0,7.48452e-28,0,4.81904e-20,3.5136e-25,0,0,9.85182e-21,0,2.62932e-30,3.47177e-28,1.64717e-47,0,0,8.73416e-48,1.95591e-52,3.95623e-44,0,3.90386e-38,0,0,0,7.30252e-32,0,4.01131e-21,5.69179e-41,1.68493e-54,3.16831e-40,1.17189e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00530612,7.08756,365.095,294,-412839,0,2.29851e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43514e-32,0,0,2.83867e-19,0.999975,0,0,4.99634e-28,9.52645e-21,0,7.48444e-28,0,4.81904e-20,3.59326e-25,0,0,9.85182e-21,0,2.6307e-30,3.53826e-28,1.64716e-47,0,0,8.81048e-48,1.95591e-52,3.97691e-44,0,3.96666e-38,0,0,0,7.30252e-32,0,4.01131e-21,5.67924e-41,1.68493e-54,3.15877e-40,1.17183e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00540816,7.01234,372.116,294,-412839,0,2.33729e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43534e-32,0,0,2.84166e-19,0.999975,0,0,5.08936e-28,9.52645e-21,0,7.48435e-28,0,4.81904e-20,3.67382e-25,0,0,9.85182e-21,0,2.63211e-30,3.60564e-28,1.64716e-47,0,0,8.88762e-48,1.95591e-52,3.99843e-44,0,4.02941e-38,0,0,0,7.30252e-32,0,4.01131e-21,5.66655e-41,1.68493e-54,3.14912e-40,1.17177e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.0055102,6.93568,379.137,294,-412839,0,2.37651e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43556e-32,0,0,2.8447e-19,0.999975,0,0,5.18366e-28,9.52645e-21,0,7.48426e-28,0,4.81904e-20,3.7553e-25,0,0,9.85181e-21,0,2.63353e-30,3.67394e-28,1.64716e-47,0,0,8.96561e-48,1.95591e-52,4.0208e-44,0,4.09208e-38,0,0,0,7.30251e-32,0,4.01131e-21,5.65373e-41,1.68493e-54,3.13937e-40,1.17171e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00561224,6.85759,386.159,294,-412839,0,2.41619e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43582e-32,0,0,2.84779e-19,0.999975,0,0,5.2793e-28,9.52645e-21,0,7.48417e-28,0,4.81904e-20,3.83776e-25,0,0,9.85181e-21,0,2.63496e-30,3.74321e-28,1.64716e-47,0,0,9.04449e-48,1.95591e-52,4.04407e-44,0,4.15466e-38,0,0,0,7.30251e-32,0,4.01131e-21,5.64077e-41,1.68493e-54,3.12952e-40,1.17165e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00571429,6.77806,393.18,294,-412839,0,2.45635e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43611e-32,0,0,2.85093e-19,0.999975,0,0,5.37634e-28,9.52645e-21,0,7.48408e-28,0,4.81904e-20,3.92122e-25,0,0,9.8518e-21,0,2.63641e-30,3.8135e-28,1.64716e-47,0,0,9.1243e-48,1.95591e-52,4.06825e-44,0,4.21711e-38,0,0,0,7.30251e-32,0,4.01131e-21,5.62766e-41,1.68493e-54,3.11955e-40,1.17159e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00581633,6.69711,400.201,294,-412839,0,2.49701e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43643e-32,0,0,2.85413e-19,0.999975,0,0,5.47485e-28,9.52645e-21,0,7.48399e-28,0,4.81904e-20,4.00573e-25,0,0,9.8518e-21,0,2.63788e-30,3.88485e-28,1.64716e-47,0,0,9.20508e-48,1.95591e-52,4.0934e-44,0,4.27942e-38,0,0,0,7.30251e-32,0,4.01131e-21,5.6144e-41,1.68493e-54,3.10947e-40,1.17153e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00591837,6.61472,407.222,294,-412839,0,2.5382e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43678e-32,0,0,2.85738e-19,0.999975,0,0,5.5749e-28,9.52645e-21,0,7.4839e-28,0,4.81904e-20,4.09135e-25,0,0,9.85179e-21,0,2.63937e-30,3.95731e-28,1.64716e-47,0,0,9.28686e-48,1.95591e-52,4.11953e-44,0,4.34155e-38,0,0,0,7.3025e-32,0,4.01131e-21,5.60097e-41,1.68493e-54,3.09926e-40,1.17147e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00602041,6.53089,414.243,294,-412839,0,2.57994e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43717e-32,0,0,2.86069e-19,0.999975,0,0,5.67655e-28,9.52645e-21,0,7.4838e-28,0,4.81903e-20,4.17811e-25,0,0,9.85179e-21,0,2.64088e-30,4.03095e-28,1.64716e-47,0,0,9.3697e-48,1.95591e-52,4.14671e-44,0,4.40347e-38,0,0,0,7.3025e-32,0,4.01131e-21,5.58738e-41,1.68493e-54,3.08893e-40,1.17141e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00612245,6.44564,421.264,294,-412839,0,2.62225e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43759e-32,0,0,2.86407e-19,0.999975,0,0,5.7799e-28,9.52645e-21,0,7.48371e-28,0,4.81903e-20,4.26607e-25,0,0,9.85178e-21,0,2.64241e-30,4.1058e-28,1.64716e-47,0,0,9.45363e-48,1.95591e-52,4.17496e-44,0,4.46515e-38,0,0,0,7.3025e-32,0,4.01131e-21,5.57361e-41,1.68493e-54,3.07846e-40,1.17134e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00622449,6.35895,428.285,294,-412839,0,2.66516e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43806e-32,0,0,2.8675e-19,0.999975,0,0,5.88503e-28,9.52645e-21,0,7.48361e-28,0,4.81903e-20,4.35529e-25,0,0,9.85178e-21,0,2.64396e-30,4.18195e-28,1.64716e-47,0,0,9.53871e-48,1.95591e-52,4.20433e-44,0,4.52653e-38,0,0,0,7.3025e-32,0,4.01131e-21,5.55966e-41,1.68493e-54,3.06786e-40,1.17128e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00632653,6.27083,435.306,294,-412839,0,2.7087e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43856e-32,0,0,2.87101e-19,0.999975,0,0,5.99202e-28,9.52645e-21,0,7.48352e-28,0,4.81903e-20,4.44582e-25,0,0,9.85177e-21,0,2.64553e-30,4.25944e-28,1.64716e-47,0,0,9.62498e-48,1.95591e-52,4.23488e-44,0,4.58759e-38,0,0,0,7.30249e-32,0,4.01131e-21,5.54552e-41,1.68493e-54,3.05711e-40,1.17121e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00642857,6.18127,442.327,294,-412839,0,2.75289e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.4391e-32,0,0,2.87458e-19,0.999975,0,0,6.10098e-28,9.52645e-21,0,7.48342e-28,0,4.81903e-20,4.53772e-25,0,0,9.85177e-21,0,2.64712e-30,4.33835e-28,1.64716e-47,0,0,9.71251e-48,1.95591e-52,4.26665e-44,0,4.64826e-38,0,0,0,7.30249e-32,0,4.01131e-21,5.53118e-41,1.68493e-54,3.04621e-40,1.17115e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00653061,6.09028,449.348,294,-412839,0,2.79776e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.43968e-32,0,0,2.87823e-19,0.999975,0,0,6.212e-28,9.52645e-21,0,7.48332e-28,0,4.81903e-20,4.63106e-25,0,0,9.85176e-21,0,2.64874e-30,4.41876e-28,1.64716e-47,0,0,9.80135e-48,1.95591e-52,4.29969e-44,0,4.70849e-38,0,0,0,7.30249e-32,0,4.01131e-21,5.51664e-41,1.68493e-54,3.03515e-40,1.17108e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00663265,5.99786,456.369,294,-412839,0,2.84335e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.44031e-32,0,0,2.88195e-19,0.999975,0,0,6.32519e-28,9.52645e-21,0,7.48322e-28,0,4.81903e-20,4.72591e-25,0,0,9.85176e-21,0,2.65039e-30,4.50075e-28,1.64716e-47,0,0,9.89155e-48,1.95591e-52,4.33408e-44,0,4.76822e-38,0,0,0,7.30248e-32,0,4.01131e-21,5.50187e-41,1.68493e-54,3.02392e-40,1.17101e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00673469,5.90401,463.39,294,-412839,0,2.8897e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.44098e-32,0,0,2.88576e-19,0.999975,0,0,6.44067e-28,9.52645e-21,0,7.48312e-28,0,4.81903e-20,4.82233e-25,0,0,9.85175e-21,0,2.65206e-30,4.58439e-28,1.64715e-47,0,0,9.9832e-48,1.95591e-52,4.36987e-44,0,4.82738e-38,0,0,0,7.30248e-32,0,4.01131e-21,5.48687e-41,1.68493e-54,3.01252e-40,1.17094e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00683673,5.80873,470.411,294,-412839,0,2.93683e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.44171e-32,0,0,2.88965e-19,0.999975,0,0,6.55858e-28,9.52645e-21,0,7.48302e-28,0,4.81903e-20,4.92042e-25,0,0,9.85175e-21,0,2.65376e-30,4.66979e-28,1.64715e-47,0,0,1.00763e-47,1.95591e-52,4.40713e-44,0,4.88587e-38,0,0,0,7.30248e-32,0,4.01131e-21,5.47164e-41,1.68493e-54,3.00094e-40,1.17087e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00693878,5.71201,477.432,294,-412839,0,2.9848e-21,0,0,0,3.25939e-19,0,0,6.1039e-21,2.44248e-32,0,0,2.89363e-19,0.999975,0,0,6.67904e-28,9.52645e-21,0,7.48291e-28,0,4.81903e-20,5.02025e-25,0,0,9.85174e-21,0,2.65548e-30,4.75704e-28,1.64715e-47,0,0,1.01711e-47,1.95591e-52,4.44593e-44,0,4.94363e-38,0,0,0,7.30248e-32,0,4.01131e-21,5.45615e-41,1.68493e-54,2.98916e-40,1.1708e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00704082,5.61386,484.453,294,-412839,0,3.03363e-21,0,0,0,3.25939e-19,0,0,6.1039e-21,2.44331e-32,0,0,2.89771e-19,0.999975,0,0,6.80221e-28,9.52645e-21,0,7.48281e-28,0,4.81903e-20,5.12191e-25,0,0,9.85174e-21,0,2.65724e-30,4.84624e-28,1.64715e-47,0,0,1.02675e-47,1.95591e-52,4.48636e-44,0,5.00054e-38,0,0,0,7.30247e-32,0,4.01131e-21,5.4404e-41,1.68493e-54,2.97719e-40,1.17072e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00714286,5.51427,491.475,294,-412839,0,3.08338e-21,0,0,0,3.25939e-19,0,0,6.1039e-21,2.44419e-32,0,0,2.90188e-19,0.999975,0,0,6.92823e-28,9.52645e-21,0,7.4827e-28,0,4.81902e-20,5.22551e-25,5.72786e-37,0,9.85173e-21,0,2.65903e-30,4.93752e-28,1.64715e-47,0,0,1.03656e-47,1.95591e-52,4.5285e-44,0,5.0565e-38,0,0,0,7.30247e-32,0,4.01131e-21,5.42437e-41,1.68493e-54,2.965e-40,1.17065e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.0072449,5.41325,498.496,294,-412839,0,3.1341e-21,0,0,0,3.25939e-19,0,0,6.1039e-21,2.44513e-32,0,0,2.90616e-19,0.999975,0,0,7.0573e-28,9.52645e-21,0,7.48259e-28,0,4.81902e-20,5.33113e-25,2.94559e-35,0,9.85173e-21,0,2.66086e-30,5.031e-28,1.64715e-47,0,0,1.04656e-47,1.95591e-52,4.57245e-44,0,5.1114e-38,0,0,0,7.30247e-32,0,4.01131e-21,5.40805e-41,1.68493e-54,2.95259e-40,1.17057e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00734694,5.3108,505.517,294,-412839,0,3.18585e-21,0,0,0,3.25939e-19,0,0,6.10391e-21,2.44614e-32,0,0,2.91056e-19,0.999975,0,0,7.18966e-28,9.52645e-21,0,7.48248e-28,0,4.81902e-20,5.43895e-25,5.84534e-35,0,9.85172e-21,0,2.66272e-30,5.12686e-28,1.64715e-47,0,0,1.05675e-47,1.95591e-52,4.61834e-44,0,5.16514e-38,0,0,0,7.30246e-32,0,4.01131e-21,5.39141e-41,1.68493e-54,2.93995e-40,1.1705e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00755102,5.1016,519.559,294,-412839,0,3.29375e-21,0,0,0,3.25939e-19,0,0,6.1039e-21,2.44843e-32,0,0,2.91983e-19,0.999975,0,0,7.46841e-28,9.52645e-21,0,7.48225e-28,0,4.81902e-20,5.66382e-25,1.1703e-34,0,9.85171e-21,0,2.6666e-30,5.32874e-28,1.64715e-47,0,0,1.07797e-47,1.95591e-52,4.7184e-44,0,5.26649e-38,0,0,0,7.30246e-32,0,4.01131e-21,5.35682e-41,1.68493e-54,2.91365e-40,1.17033e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.0077551,4.88667,533.601,294,-412839,0,3.40659e-21,0,0,0,3.25939e-19,0,0,6.1039e-21,2.45103e-32,0,0,2.92964e-19,0.999975,0,0,7.76328e-28,9.52645e-21,0,7.48202e-28,0,4.81902e-20,5.89916e-25,1.76383e-34,0,9.8517e-21,0,2.67065e-30,5.5423e-28,1.64714e-47,0,0,1.10013e-47,1.95591e-52,4.82786e-44,0,5.36024e-38,0,0,0,7.30245e-32,0,4.01131e-21,5.32074e-41,1.68493e-54,2.88622e-40,1.17017e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00795918,4.66601,547.643,294,-412839,0,3.52501e-21,0,0,0,3.25939e-19,0,0,6.1039e-21,2.45398e-32,0,0,2.94008e-19,0.999975,0,0,8.07664e-28,9.52645e-21,0,7.48177e-28,0,4.81902e-20,6.14629e-25,2.36732e-34,0,9.85168e-21,0,2.6749e-30,5.76924e-28,1.64714e-47,0,0,1.12333e-47,1.95591e-52,4.94799e-44,0,5.44422e-38,0,0,0,7.30244e-32,6.62719e-42,4.01131e-21,5.28298e-41,1.68493e-54,2.85751e-40,1.16999e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00816327,4.43962,561.685,294,-412839,0,3.64974e-21,0,0,0,3.25939e-19,0,0,6.1039e-21,2.45734e-32,0,0,2.95124e-19,0.999975,0,0,8.41135e-28,9.52645e-21,0,7.48152e-28,0,4.81901e-20,6.40681e-25,2.9833e-34,0,9.85167e-21,0,2.67937e-30,6.01165e-28,1.64714e-47,0,0,1.14773e-47,1.95591e-52,5.08032e-44,0,5.51556e-38,0,0,0,7.30244e-32,2.12562e-41,4.01131e-21,5.24334e-41,1.68493e-54,2.82737e-40,1.1698e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00836735,4.20749,575.727,294,-412839,0,3.78166e-21,0,0,0,3.25939e-19,0,0,6.1039e-21,2.46117e-32,0,0,2.96321e-19,0.999975,0,0,8.77099e-28,9.52645e-21,0,7.48125e-28,0,4.81901e-20,6.68264e-25,3.61482e-34,0,9.85166e-21,0,2.68409e-30,6.2721e-28,1.64714e-47,0,0,1.17347e-47,1.95591e-52,5.22671e-44,0,5.57049e-38,0,0,0,7.30243e-32,3.66981e-41,4.01131e-21,5.20155e-41,1.68493e-54,2.7956e-40,1.16961e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00857143,3.96964,589.769,294,-412839,0,3.92187e-21,0,5.45997e-23,0,3.25939e-19,0,0,6.1039e-21,2.46553e-32,0,0,2.97613e-19,0.999975,0,0,9.16002e-28,9.52645e-21,0,7.48098e-28,0,4.81901e-20,6.97615e-25,4.26549e-34,0,9.85164e-21,0,2.6891e-30,6.55383e-28,1.64713e-47,0,0,1.20077e-47,1.95591e-52,5.38952e-44,0,5.60387e-38,0,0,0,7.30242e-32,5.30723e-41,4.01131e-21,5.1573e-41,1.68493e-54,2.76196e-40,1.16939e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00877551,3.72605,603.812,294,-412839,0,4.0717e-21,0,2.84038e-21,0,3.25939e-19,0,0,6.1039e-21,2.47054e-32,0,0,2.99018e-19,0.999975,0,0,9.58417e-28,9.52645e-21,0,7.48069e-28,0,4.819e-20,7.29027e-25,4.93979e-34,0,9.85162e-21,0,2.69445e-30,6.86099e-28,1.64713e-47,0,0,1.22985e-47,1.95591e-52,5.5727e-44,0,5.60865e-38,0,0,0,7.30241e-32,7.05255e-41,4.01131e-21,5.11021e-41,1.68493e-54,2.72616e-40,1.16872e-48,0,2.49006e-05,0,0,1.19388e-20,0,1
0.00897959,3.47673,617.854,294,-412839,0,4.23282e-21,0,9.38534e-20,0,3.25939e-19,0,0,6.1039e-21,2.47632e-32,0,0,3.00557e-19,0.999975,0,0,1.00509e-27,9.52645e-21,0,7.48038e-28,0,4.819e-20,7.6287e-25,5.64326e-34,0,9.85161e-21,0,2.70019e-30,7.19897e-28,1.64712e-47,0,0,1.26104e-47,1.95591e-52,5.81289e-44,0,5.57499e-38,0,0,0,7.3024e-32,8.92409e-41,4.01131e-21,5.05979e-41,1.68493e-54,2.68783e-40,1.15366e-48,1.76127e-19,2.49006e-05,0,0,1.19388e-20,0,1
