x,u,V,T,Lambda,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
0,30.0827,1.03688e-16,294,-4.58567e+06,0,0,0,0,1.26752e-21,1.85056e-24,0,2.61464e-26,6.66058e-22,0,8.48121e-27,0,0,0.999975,0,1.22579e-35,3.7535e-33,1.03433e-28,0,0,1.07853e-31,6.89568e-21,0,0,0,6.83769e-32,0,9.7114e-35,6.57939e-34,0,0,0,0,6.46324e-54,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,6.21679e-36,3.52433e-35,0,0,0,4.74167e-33,7.51082e-46,0,2.49006e-05,0,4.15448e-33,6.43194e-36,0,1
0.000408163,30.0445,93.5851,294,-4.58567e+06,0,0,0,0,3.72469e-22,9.48212e-22,0,0,6.66058e-22,0,7.34015e-27,0,0,0.999975,0,6.51494e-33,0,9.40074e-29,0,0,2.619e-30,6.89568e-21,0,0,0,1.44609e-30,0,4.97605e-32,1.76971e-34,0,0,0,0,2.60707e-53,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,5.13704e-36,3.38484e-35,0,0,0,4.74167e-33,0,0,2.49006e-05,0,2.05147e-33,4.80972e-33,0,1
0.000816327,29.9299,187.17,294,-4.58567e+06,0,0,0,0,1.08721e-22,1.2255e-21,0,0,6.66058e-22,0,7.33472e-27,0,0,0.999975,0,1.30386e-32,0,8.45883e-29,0,0,3.34703e-30,6.89568e-21,0,0,0,2.82183e-30,0,6.43319e-32,0,0,0,0,5.1652e-43,4.28463e-53,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,4.00984e-36,3.2152e-35,0,0,0,4.74167e-33,0,0,2.49006e-05,0,1.14897e-35,9.73125e-33,0,1
0.00122449,29.7389,280.755,294,-4.58567e+06,0,0,0,0,3.11521e-23,1.30546e-21,0,0,6.66058e-22,0,7.3233e-27,0,0,0.999975,0,1.96017e-32,0,7.51946e-29,0,0,3.55407e-30,6.89568e-21,0,0,0,4.20751e-30,0,6.85341e-32,0,0,0,0,1.55251e-42,5.70629e-53,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,2.82968e-36,3.01282e-35,0,0,0,4.74167e-33,0,0,2.49006e-05,0,0,1.49841e-32,0,1
0.00163265,29.4715,374.341,294,-4.58567e+06,0,0,0,0,8.42533e-24,1.32728e-21,0,0,6.66058e-22,0,7.3032e-27,4.19313e-37,0,0.999975,0,2.62232e-32,0,6.58152e-29,0,0,3.60886e-30,6.89568e-21,0,0,0,5.60983e-30,0,6.96587e-32,0,0,0,0,2.54697e-42,7.16773e-53,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,1.59063e-36,2.77487e-35,0,0,0,4.74167e-33,0,0,2.49006e-05,0,0,2.07463e-32,0,1
0.00204082,29.1277,467.926,294,-4.58567e+06,0,0,0,0,1.80451e-24,1.33201e-21,0,0,6.66058e-22,0,7.27145e-27,1.01003e-37,0,0.999975,0,3.29232e-32,0,5.64301e-29,0,0,3.61987e-30,6.89568e-21,0,0,0,7.03409e-30,0,6.99106e-32,0,0,0,0,3.51532e-42,8.84246e-53,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,2.85749e-37,2.49789e-35,0,0,0,4.74167e-33,0,0,2.49006e-05,0,0,2.71984e-32,0,1
0.00244898,28.7075,561.511,294,-4.58567e+06,0,0,0,0,0,1.33171e-21,0,0,6.66058e-22,0,7.22474e-27,9.91127e-39,0,0.999975,0,3.97233e-32,0,4.70163e-29,0,0,3.61831e-30,6.89568e-21,0,0,0,8.48549e-30,0,6.99139e-32,0,0,0,0,4.45797e-42,1.08057e-52,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,0,2.17757e-35,0,0,0,4.74167e-33,0,0,2.49006e-05,0,0,3.45386e-32,0,1
0.00285714,28.211,655.096,294,-4.58567e+06,0,0,0,0,0,1.32993e-21,0,0,6.66058e-22,0,7.15921e-27,0,0,0.999975,0,4.66471e-32,0,3.7549e-29,0,0,3.61309e-30,6.89568e-21,0,0,0,9.96956e-30,0,6.98421e-32,0,0,0,0,5.37006e-42,1.30736e-52,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,0,1.80852e-35,0,0,0,4.74167e-33,0,0,2.49006e-05,0,0,4.29935e-32,0,1
0.00326531,27.638,748.681,294,-4.58567e+06,0,0,0,0,0,1.32769e-21,0,0,6.66058e-22,0,7.0703e-27,0,0,0.999975,0,5.37205e-32,0,2.80016e-29,0,0,3.60675e-30,6.89568e-21,0,0,0,1.14924e-29,0,6.97456e-32,0,0,0,0,6.24403e-42,1.5703e-52,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,0,1.38403e-35,0,0,0,4.74167e-33,0,0,2.49006e-05,0,0,5.28282e-32,0,1
0.00367347,26.9886,842.266,294,-4.58567e+06,0,0,0,0,0,1.32527e-21,0,0,6.66058e-22,0,6.95258e-27,0,0,0.999975,0,6.09729e-32,0,1.83457e-29,0,0,3.60003e-30,6.89568e-21,0,0,0,1.30608e-29,0,6.96398e-32,0,0,0,0,7.07004e-42,1.86726e-52,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,0,8.95665e-36,0,0,0,4.74167e-33,0,0,2.49006e-05,0,0,6.43594e-32,0,1
0.00408163,26.2629,935.851,294,-4.58567e+06,0,0,0,0,0,1.32276e-21,0,0,6.66058e-22,0,6.79936e-27,0,0,0.999975,0,6.84374e-32,0,8.5501e-30,0,0,3.59313e-30,6.89568e-21,0,0,0,1.46826e-29,0,6.95295e-32,0,0,0,0,7.83554e-42,2.19788e-52,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,0,3.32825e-36,0,0,0,4.74167e-33,0,0,2.49006e-05,0,0,7.79716e-32,0,1
0.0044898,25.4607,1029.44,294,-4.58567e+06,0,0,0,0,0,1.32016e-21,0,0,6.66058e-22,0,6.60246e-27,0,0,0.999975,0,7.61495e-32,0,0,0,0,3.58608e-30,6.89568e-21,0,0,0,1.63668e-29,1.0352e-22,6.94157e-32,0,0,0,0,8.52457e-42,2.56112e-52,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,0,0,0,0,0,4.74167e-33,0,0,2.49006e-05,0,0,9.41393e-32,0,1
0.00469388,25.031,1076.23,294,-4.58567e+06,0,0,0,0,0,1.31884e-21,0,0,6.66058e-22,0,6.49116e-27,0,0,0.999975,0,8.00779e-32,0,0,0,0,3.58252e-30,6.89568e-21,0,0,0,1.72264e-29,2.57294e-22,6.93579e-32,0,0,0,0,8.84615e-42,2.75046e-52,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,0,0,0,0,0,4.74167e-33,0,0,2.49006e-05,0,0,1.02969e-31,0,1
0.00489796,24.5822,1123.02,294,-4.58567e+06,0,0,0,0,0,1.31749e-21,0,0,6.66058e-22,0,6.36562e-27,0,0,0.999975,0,8.4076e-32,0,0,0,0,3.57892e-30,6.89568e-21,0,2.78998e-37,0,1.81047e-29,4.14656e-22,6.92992e-32,0,0,0,0,9.14196e-42,2.94717e-52,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,0,0,0,0,0,4.74167e-33,0,0,2.49006e-05,0,0,1.12636e-31,0,1
0.005,24.3506,1146.42,294,-4.58567e+06,0,0,0,0,0,1.31681e-21,0,0,6.66058e-22,0,6.29895e-27,0,0,0.999975,0,8.60994e-32,0,0,0,0,3.5771e-30,6.89568e-21,0,1.54486e-36,0,1.85489e-29,4.94291e-22,6.92697e-32,0,0,0,0,9.28274e-42,3.04726e-52,0,0,2.31755e-32,2.24719e-33,4.19925e-25,0,0,0,0,0,0,4.74167e-33,0,0,2.49006e-05,0,0,1.17691e-31,0,1
