x,u,V,T,Lambda,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
0.00408163,6.56535,234.054,294,-286716,0,3.3254e-27,0,9.62548e-26,0,0,0,2.60829e-27,0,0,1.94375e-29,1.60726e-42,1.29178e-24,0.999975,0,6.4722e-33,0,0,0,0,0,0,1.61849e-30,9.22787e-37,0,7.48288e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.192e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29303e-36,0,0,0,1.3824e-35,1.43384e-42,8.18493e-31,3.78062e-40,0,2.49006e-05,0,4.83893e-27,5.86129e-35,1.14357e-26,1
0.0044898,6.36473,257.459,294,-286716,0,3.32963e-27,0,9.62548e-26,0,0,0,2.60819e-27,0,0,1.94296e-29,1.60607e-42,1.29574e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.62317e-30,7.47304e-37,0,7.48288e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19179e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29299e-36,0,0,0,1.3824e-35,1.43622e-42,8.18493e-31,3.77608e-40,0,2.49006e-05,0,4.83893e-27,5.86206e-35,1.14357e-26,1
0.00469388,6.25726,269.162,294,-286716,0,3.33178e-27,0,9.62548e-26,0,0,0,2.60814e-27,0,0,1.94257e-29,1.60547e-42,1.29776e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.62555e-30,6.68634e-37,0,7.48287e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19178e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29299e-36,0,0,0,1.3824e-35,1.43631e-42,8.18493e-31,3.7759e-40,0,2.49006e-05,0,4.83893e-27,5.86208e-35,1.14357e-26,1
0.00489796,6.14501,280.864,294,-286716,0,3.33397e-27,0,9.62548e-26,0,0,0,2.60809e-27,0,0,1.94216e-29,1.60486e-42,1.29982e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.62796e-30,5.8468e-37,0,7.48287e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29291e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.005,6.08709,286.716,294,-286716,0,3.33508e-27,0,9.62547e-26,0,0,0,2.60807e-27,0,0,1.94196e-29,1.60455e-42,1.30086e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.62919e-30,5.50129e-37,0,7.48287e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29291e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00510204,6.02798,292.567,294,-286716,0,3.3362e-27,0,9.62547e-26,0,0,0,2.60804e-27,0,0,1.94175e-29,1.60424e-42,1.30192e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.63042e-30,5.1686e-37,0,7.48287e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29291e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00520408,5.96768,298.418,294,-286716,0,3.33732e-27,0,9.62547e-26,0,0,0,2.60801e-27,0,0,1.94154e-29,1.60392e-42,1.30299e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.63166e-30,4.84839e-37,0,7.48287e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29291e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00530612,5.90618,304.27,294,-286716,0,3.33847e-27,0,9.62547e-26,0,0,0,2.60799e-27,0,0,1.94133e-29,1.60361e-42,1.30407e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.63292e-30,4.54032e-37,0,7.48287e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29291e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00540816,5.84348,310.121,294,-286716,0,3.33962e-27,0,9.62547e-26,0,0,0,2.60796e-27,0,0,1.94112e-29,1.60328e-42,1.30517e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.63419e-30,4.24408e-37,0,7.48287e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29291e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.0055102,5.7796,315.972,294,-286716,0,3.34079e-27,0,9.62547e-26,0,0,0,2.60793e-27,0,0,1.9409e-29,1.60296e-42,1.30628e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.63548e-30,3.95936e-37,0,7.48287e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29291e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00561224,5.71452,321.824,294,-286716,0,3.34197e-27,0,9.62547e-26,0,0,0,2.60791e-27,0,0,1.94069e-29,1.60263e-42,1.3074e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.63678e-30,3.68586e-37,0,7.48287e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29291e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00571429,5.64824,327.675,294,-286716,0,3.34317e-27,0,9.62547e-26,0,0,0,2.60788e-27,0,0,1.94047e-29,1.6023e-42,1.30854e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.6381e-30,3.4233e-37,0,7.48287e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29291e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00581633,5.58077,333.526,294,-286716,0,3.34438e-27,0,9.62547e-26,0,0,0,2.60785e-27,0,0,1.94024e-29,1.60196e-42,1.3097e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.63943e-30,3.17139e-37,0,7.48287e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29291e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00591837,5.51211,339.378,294,-286716,0,3.3456e-27,0,9.62547e-26,0,0,0,2.60782e-27,0,0,1.94002e-29,1.60162e-42,1.31087e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.64077e-30,2.92986e-37,0,7.48287e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.2929e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00602041,5.44225,345.229,294,-286716,0,3.34684e-27,0,9.62547e-26,0,0,0,2.6078e-27,0,0,1.93979e-29,1.60128e-42,1.31207e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.64214e-30,2.69844e-37,0,7.48286e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.2929e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00612245,5.3712,351.08,294,-286716,0,3.3481e-27,0,9.62546e-26,0,0,0,2.60777e-27,0,0,1.93956e-29,1.60093e-42,1.31328e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.64352e-30,2.47688e-37,0,7.48286e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.2929e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00622449,5.29895,356.932,294,-286716,0,3.34938e-27,0,9.62546e-26,0,0,0,2.60774e-27,0,0,1.93932e-29,1.60058e-42,1.31451e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.64492e-30,2.26494e-37,0,7.48286e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.2929e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00632653,5.22551,362.783,294,-286716,0,3.35067e-27,0,9.62546e-26,0,0,0,2.60771e-27,0,0,1.93909e-29,1.60022e-42,1.31576e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.64634e-30,2.06236e-37,0,7.48286e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.2929e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00642857,5.15088,368.634,294,-286716,0,3.35199e-27,0,9.62546e-26,0,0,0,2.60768e-27,0,0,1.93885e-29,1.59986e-42,1.31703e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.64778e-30,1.86892e-37,0,7.48286e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.2929e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00653061,5.07505,374.486,294,-286716,0,3.35332e-27,0,9.62546e-26,0,0,0,2.60765e-27,0,0,1.9386e-29,1.59949e-42,1.31832e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.64925e-30,1.68439e-37,0,7.48286e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.2929e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00663265,4.99803,380.337,294,-286716,0,3.35468e-27,0,9.62546e-26,0,0,0,2.60762e-27,0,0,1.93835e-29,1.59912e-42,1.31963e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.65073e-30,1.50855e-37,0,7.48286e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.2929e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00673469,4.91981,386.188,294,-286716,0,3.35606e-27,0,9.62546e-26,0,0,0,2.60758e-27,0,0,1.9381e-29,1.59874e-42,1.32097e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.65224e-30,1.34118e-37,0,7.48286e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29289e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00683673,4.8404,392.04,294,-286716,0,3.35746e-27,0,9.62546e-26,0,0,0,2.60755e-27,0,0,1.93784e-29,1.59835e-42,1.32234e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.65377e-30,1.18208e-37,0,7.48286e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29289e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00693878,4.75979,397.891,294,-286716,0,3.35888e-27,0,9.62546e-26,0,0,0,2.60752e-27,0,0,1.93758e-29,1.59796e-42,1.32373e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.65533e-30,1.03104e-37,0,7.48286e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29289e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00704082,4.67799,403.742,294,-286716,0,3.36033e-27,0,9.62545e-26,0,0,0,2.60749e-27,0,0,1.93732e-29,1.59756e-42,1.32515e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.65692e-30,8.87873e-38,0,7.48286e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29289e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76662e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.00714286,4.595,409.594,294,-286716,0,3.36181e-27,0,9.62545e-26,0,0,0,2.60745e-27,0,0,1.93705e-29,1.59716e-42,1.32659e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.65853e-30,7.52449e-38,0,7.48286e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19135e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29289e-36,0,0,0,1.3824e-35,1.44117e-42,8.18493e-31,3.76664e-40,0,2.49006e-05,0,4.83893e-27,5.86365e-35,1.14357e-26,1
0.0072449,4.51081,415.445,294,-286716,0,3.36331e-27,0,9.62546e-26,0,0,0,2.60742e-27,0,0,1.93677e-29,1.59675e-42,1.32807e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.66017e-30,6.25919e-38,0,7.48285e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19137e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29289e-36,0,0,0,1.3824e-35,1.441e-42,8.18493e-31,3.76696e-40,0,2.49006e-05,0,4.83893e-27,5.8636e-35,1.14357e-26,1
0.00734694,4.42543,421.296,294,-286716,0,3.36485e-27,0,9.62554e-26,0,0,0,2.60738e-27,0,0,1.93649e-29,1.59633e-42,1.32959e-24,0.999975,0,6.47219e-33,0,0,0,0,0,0,1.66185e-30,5.36193e-38,0,7.48285e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19166e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29294e-36,0,0,0,1.3824e-35,1.43765e-42,8.18493e-31,3.77334e-40,0,2.49006e-05,0,4.83893e-27,5.86252e-35,1.14357e-26,1
0.00755102,4.25108,432.999,294,-286716,0,3.36805e-27,0,9.63044e-26,0,0,0,2.60731e-27,0,0,1.93591e-29,1.59545e-42,1.33275e-24,0.999975,0,6.4722e-33,0,0,0,0,0,0,1.66534e-30,3.15291e-38,0,7.48285e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19166e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29293e-36,0,0,0,1.3824e-35,1.43765e-42,8.18493e-31,3.77334e-40,0,2.49006e-05,0,4.83893e-27,5.86252e-35,1.14357e-26,1
0.0077551,4.07196,444.702,294,-286716,0,3.37139e-27,0,9.81253e-26,0,0,0,2.60724e-27,0,0,1.9353e-29,1.59454e-42,1.33607e-24,0.999975,0,6.47255e-33,0,0,0,0,0,0,1.66898e-30,1.21108e-38,0,7.48285e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19166e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29293e-36,0,0,0,1.3824e-35,1.43765e-42,8.18493e-31,3.77334e-40,0,2.49006e-05,0,4.83893e-27,5.86252e-35,1.14357e-26,1
0.00795918,3.88806,456.404,294,-286716,0,3.3749e-27,0,1.6297e-25,0,0,0,2.60716e-27,0,0,1.93466e-29,1.59359e-42,1.33957e-24,0.999975,0,6.48487e-33,0,0,0,0,0,0,1.67279e-30,0,0,7.48285e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19166e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29292e-36,0,0,0,1.3824e-35,1.43755e-42,8.18493e-31,3.77334e-40,1.86019e-25,2.49006e-05,0,4.83893e-27,5.86252e-35,1.14357e-26,1
0.00816327,3.69939,468.107,294,-286716,0,3.37859e-27,0,2.37079e-24,0,0,0,2.60711e-27,0,0,1.93399e-29,1.59259e-42,1.34326e-24,0.999975,0,6.90435e-33,0,0,0,0,0,0,1.6768e-30,0,0,7.48285e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,0,1.19166e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.29291e-36,0,0,0,1.3824e-35,1.43567e-42,8.18493e-31,3.77334e-40,7.45721e-24,2.49006e-05,0,4.83893e-27,5.86253e-35,1.14357e-26,1
0.00836735,3.50593,479.81,294,-286716,0,3.38248e-27,0,7.40013e-23,0,0,3.57122e-29,2.60815e-27,0,0,1.93328e-29,1.59154e-42,1.34697e-24,0.999975,1.23831e-29,2.05141e-32,0,0,0,0,0,0,1.68103e-30,0,0,7.48284e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,1.68454e-57,1.19166e-34,1.05323e-27,3.40889e-34,1.96572e-26,2.2929e-36,0,0,0,1.3824e-35,1.40239e-42,8.18493e-31,3.77343e-40,2.43364e-22,2.49006e-05,0,4.83893e-27,5.86281e-35,1.14357e-26,1
0.00857143,3.3077,491.513,294,-286716,0,3.38667e-27,0,2.2802e-21,0,0,4.11109e-27,2.64297e-27,0,0,1.93253e-29,1.59042e-42,1.34466e-24,0.999975,1.14161e-27,4.3969e-31,0,0,0,0,0,0,1.68551e-30,0,0,7.48284e-26,0,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,5.6729e-56,1.19164e-34,1.05323e-27,3.40887e-34,1.96572e-26,2.29289e-36,0,0,0,1.38239e-35,8.65223e-43,8.18493e-31,3.77605e-40,7.5092e-21,2.49006e-05,0,4.83893e-27,5.87166e-35,1.14357e-26,1
0.00877551,3.1047,503.215,294,-286716,0,3.3925e-27,0,6.6513e-20,0,0,1.22759e-25,3.65927e-27,0,0,1.93173e-29,1.58923e-42,1.16015e-24,0.999975,3.40184e-26,1.26439e-29,0,0,0,0,0,0,1.69028e-30,0,0,7.48283e-26,4.78371e-26,0,0,8.93516e-27,5.76409e-33,0,5.17851e-27,4.05538e-26,1.66037e-54,1.19139e-34,1.05323e-27,3.40812e-34,1.96572e-26,2.29288e-36,0,0,0,1.38228e-35,0,8.18493e-31,3.85226e-40,2.19052e-19,2.49006e-05,0,4.83895e-27,6.1292e-35,1.14358e-26,1
